East,North,Lat,Lon,GW
596810.83,3909917.2,35.33039738,25.06683455,4
623925,3909921,35.32743161,25.36510165,30
608686.9,3909923.6,35.32923159,25.19748224,45
613100,3909926,35.32876261,25.24602837,6
544147,3909929,35.33422825,24.48741156,16
544147,3909929,35.33422825,24.48741156,42.8
614699,3909942,35.32872428,25.26361994,13
614699,3909942,35.32872428,25.26361994,16
621147,3909944,35.32798013,25.33454805,5
613148.15,3909948.22,35.32895746,25.24656111,0.5
631852,3909950,35.326677,25.45229762,6.65
596888.15,3909950.99,35.3306945,25.06768917,1
613550.66,3909962.84,35.32904352,25.25099086,10
596807.19,3909963.67,35.33081667,25.06680001,2
596141,3909964,35.3308841,25.05947113,11
610604,3909975,35.32948422,25.21857817,12
622663,3909975,35.32807434,25.35122827,30
613637,3909979,35.32917937,25.25194287,17
613319.33,3909980.45,35.32922858,25.2484486,17
613678.3,3909980.79,35.3291908,25.25239743,13.5
613604.55,3909987.08,35.3292559,25.25158703,15
609534,3909997,35.32980062,25.20681059,7
596449.33,3910004.67,35.33122098,25.06286795,2.5
597728.28,3910012.46,35.33116669,25.07693895,10
615018,3910029,35.32947183,25.26714124,2.5
622815.3,3910030.9,35.32855951,25.35291192,26
615048,3910031,35.3294864,25.26747153,11
619350,3910031,35.32898099,25.31479407,12.5
619364,3910031,35.32897931,25.31494807,11
596332.86,3910032.36,35.33148187,25.06158989,1.5
602587.617,3910033.417,35.33086759,25.13039968,3
616002.7,3910034.93,35.32941126,25.277974,7
609602.3,3910036.18,35.33014632,25.20756718,4
616098.52,3910039.89,35.32944483,25.27902875,9
555959,3910040,35.33463525,24.61738721,2
613685,3910045,35.32976887,25.25248006,15
596153.1,3910046,35.33162219,25.05961389,3
613791.7529,3910051.55,35.32981575,25.25365529,7
623640,3910060,35.32871996,25.3619878,65
625000,3910064,35.32858655,25.37694799,30
613857.29,3910066.23,35.32994061,25.25437827,6
613750,3910070,35.32998683,25.25319856,8
596147.53,3910070.59,35.33184442,25.05955551,2
596234.39,3910071.21,35.33184163,25.06051116,1
596461,3910073,35.33183587,25.0630044,2.5
596491.39,3910074.28,35.33184447,25.06333888,2
619380,3910086,35.3294732,25.3151321,9
597764.188,3910088.687,35.33185038,25.0773431,30
596940,3910090,35.33194268,25.06827607,3
604966,3910090,35.33113021,25.15657138,15
602686.042,3910095.859,35.33142038,25.13149029,2.5
602691.334,3910098.505,35.33144369,25.13154884,2.5
597757.54,3910107.37,35.33201947,25.0772722,7
624438,3910108,35.32905344,25.37077287,43.1
624438,3910108,35.32905344,25.37077287,21.5
618406.755,3910117.025,35.32986887,25.30443081,10
604510,3910120,35.33144855,25.15155878,17.6
595391.65,3910121.24,35.33237364,25.05124567,3
597286,3910123,35.33220649,25.07208647,6
597140.23,3910127.17,35.3322583,25.07048329,6.5
616068.7,3910130.33,35.33026359,25.27871356,18
616068.7,3910130.33,35.33026359,25.27871356,18
623273.6,3910131.6,35.32941073,25.35796828,27
597163.87,3910136.67,35.33234164,25.0707445,30
619390,3910138,35.32994076,25.31524969,11
563651,3910139,35.33506603,24.70202921,99.2
597253,3910140,35.33236297,25.07172545,2
614500.3,3910143.4,35.33056267,25.26146242,21
528935.74,3910143.49,35.33672118,24.32004411,1
613666,3910147,35.33069054,25.25228523,13
596842.02,3910152.3,35.33251386,25.06720554,3
613913,3910158,35.33076153,25.25500389,5
597083.74,3910158.43,35.33254562,25.06986554,8
597531.5,3910159.45,35.33251112,25.07479167,19
596300.9,3910162.5,35.33265822,25.06125363,3
621138.513,3910167.093,35.32999222,25.33448775,3
597090.99,3910174.4,35.33268889,25.0699472,1
596637.25,3910175.67,35.33274441,25.06495553,3
596148,3910184,35.33286681,25.05957403,1.5
595419.78,3910200.61,35.33308651,25.05156441,1
615886.87,3910204.82,35.33095623,25.27672393,5
580225,3910207,35.33448265,24.88439261,231
623971,3910208,35.33001301,25.36565115,21.5
596714.91,3910209.48,35.33304169,25.06581391,4
598296.12,3910222.62,35.33300554,25.08321116,4
617856,3910223,35.33088941,25.29838769,6
595960.56,3910224.5,35.33324999,25.05751665,20
614422,3910225,35.33130726,25.2606125,8
623689,3910226,35.33021027,25.3625519,31.25
617806,3910227,35.33093137,25.29783825,1
457913,3910228,35.33702602,23.53851444,4.5
596502.35,3910229.07,35.3332389,25.06347774,3
616044,3910230,35.33116495,25.278456,2
596031.03,3910232.91,35.33331902,25.05829292,3
615982.778,3910234.77,35.33121507,25.27778321,9
615335.66,3910242.17,35.33135682,25.27066565,9.5
625828.28,3910244.98,35.33011384,25.38608662,3
597281.29,3910252.25,35.33337218,25.07205004,3
596719.45,3910252.56,35.33342963,25.06586896,4.5
595705,3910256,35.33355853,25.05470877,4
614327,3910262,35.3316517,25.25957263,2
614375,3910269,35.3317093,25.26010164,2
598332.25,3910280.27,35.33352171,25.08361558,1
599654.94,3910283.51,35.33341961,25.09816755,4
623369,3910286,35.33079076,25.35904097,27
596567.54,3910288.34,35.33376693,25.06420194,3
597599,3910289,35.33367245,25.07554974,0.5
597627,3910289,35.33366971,25.07585778,3
597701,3910290.2,35.33367328,25.07667204,143.5
618861,3910299,35.33145527,25.30945403,10
596083.96,3910301.62,35.33393337,25.05888332,5
596766,3910302,35.33387084,25.06638694,32
595724,3910304,35.33398945,25.05492343,4
616072,3910304,35.33182878,25.27877452,6
602612.819,3910305.938,35.33332182,25.13071114,4
597584.4,3910309.11,35.33385518,25.07539151,2
596054.45,3910317.58,35.3340801,25.05856054,1.5
618941.27,3910345.41,35.33186407,25.31034378,12
562059,3910348,35.33705088,24.68452845,10
562035,3910349,35.33706139,24.68426445,5
595365.47,3910349.73,35.33443608,25.05098432,2
596924.98,3910350.39,35.33429165,25.06814172,1.5
623162,3910352,35.33141129,25.3567739,35
623277.29,3910357.07,35.33144275,25.35804287,17
597809.6,3910357.81,35.33427216,25.07787491,2.5
616095,3910364,35.33236698,25.27903606,2
596634.65,3910370.68,35.33450275,25.06494999,1
616197.15,3910372.98,35.33243604,25.28016105,0.5
623950,3910375,35.33152102,25.36544547,45
619387.94,3910378.68,35.33211062,25.31526218,9
602547.268,3910379.956,35.33399584,25.12999928,4
595849.07,3910380.14,35.33466386,25.05630834,2
624267.29,3910386.11,35.33158169,25.36893738,36
623393,3910388,35.33170726,25.35932037,12
623393,3910388,35.33170726,25.35932037,12
623653,3910388,35.33167506,25.3621804,4
616159.58,3910390.91,35.33260205,25.2797503,5
623636.25,3910391.83,35.33171167,25.36199673,0.5
618825,3910396,35.33233397,25.30907212,12
596464.76,3910398.68,35.33477163,25.06308421,1
562019,3910399,35.3375132,24.6840922,6
624166,3910401,35.33172853,25.36782544,16.3
624277,3910403,35.33173274,25.36904676,31.5
618675,3910405,35.33243296,25.30742336,8
596276.84,3910421.69,35.33499724,25.06101947,3
624000,3910434,35.33204665,25.36600443,0.5
599781,3910436,35.33478174,25.09957302,4
624120,3910438,35.33206779,25.36732505,17.8
597553.45,3910440.38,35.33504165,25.07506669,6
619332,3910443,35.33269713,25.31465621,6
616211.6,3910443.37,35.3330689,25.28033001,3
601702.419,3910456.057,35.33476843,25.12071419,4.2
624420,3910458,35.3322107,25.37062815,30
596135.739,3910458.657,35.33534412,25.05947145,3
624330,3910459,35.33223094,25.36963828,25
656052,3910464,35.3278191,25.71855012,201.84
596926.4,3910475.81,35.33542222,25.06817222,1
624172.265,3910475.824,35.33240224,25.36790572,5
624443,3910477,35.3323791,25.37088404,30
596139.87,3910480.61,35.33554164,25.05951948,2
598563,3910486,35.33535364,25.086179,1
620503,3910489,35.33297102,25.32754452,2
624389.53,3910490.79,35.33251008,25.37029796,23
603288.235,3910491.676,35.33492654,25.13816508,3
622246.6,3910492,35.3327859,25.34672529,10
580317,3910493,35.33705377,24.88543295,213.5
620339.35,3910494.1,35.33303675,25.32574505,2
623754,3910497,35.3326451,25.36330792,14
620391.655,3910497.928,35.33306495,25.32632099,1
596186.22,3910513.46,35.33583332,25.06003329,3.5
596184.754,3910513.504,35.33583386,25.06001717,3
576588,3910528,35.33766288,24.84440698,141.7
544539,3910537,35.33969287,24.49175802,2
544539,3910537,35.33969287,24.49175802,3
615925.06,3910538.2,35.3339571,25.27719132,0.5
602212.007,3910542.774,35.3354981,25.12633129,4
624167.22,3910548.04,35.33305385,25.3678612,3.5
619900,3910555,35.33363864,25.32092091,4
625129,3910559,35.33303246,25.37844271,22.3
597004.5,3910563,35.33620067,25.06904182,3.5
597005.74,3910564.17,35.33621109,25.0690556,3
619222,3910570,35.33385513,25.31346468,9
542435,3910575,35.34012746,24.46860766,72
597282.77,3910588.56,35.33640399,25.07210637,6
540198,3910606,35.34049989,24.44399311,71
622496.369,3910611.406,35.33383164,25.34949074,6
558574,3910613,35.33965125,24.64620112,46.5
602052.794,3910616.064,35.33617513,25.12458884,20
624336,3910619,35.33367248,25.36972862,22
599697,3910623,35.33647599,25.0986717,0.5
622413.3,3910626.34,35.33397646,25.34857917,14.7
618683,3910634,35.33449634,25.30754461,5
622478.378,3910638.393,35.33407712,25.34929687,4.6
596453.5,3910642.29,35.33696895,25.06298909,1
595686.93,3910644.94,35.33706671,25.05455553,0.8
595686.93,3910644.94,35.33706671,25.05455553,2
602095.822,3910658.695,35.33655505,25.12506755,3.5
596292.373,3910665.442,35.33719325,25.06121909,3.2
579831.31,3910665.56,35.33864857,24.88010593,1
563367.065,3910666,35.33983569,24.69894601,30
520148.5473,3910670.112,35.34168694,24.22336437,342
622462.3,3910676.758,35.33442493,25.34912575,9
596404,3910678.64,35.33730145,25.06244878,3
563178.02,3910695,35.34010917,24.69686809,4
545138,3910715,35.34127083,24.49835923,70
542407,3910716,35.3414,24.46830688,58
604474.2,3910725.2,35.33690824,25.15124232,15
573196.75,3910731.72,35.33975449,24.80711152,3
604426,3910744,35.33708277,25.15071444,14.1
624142,3910746,35.33484147,25.36761383,19
624242,3910755,35.33491014,25.36871526,0.5
624165,3910757,35.33493776,25.36786852,16
604873,3910776,35.33732434,25.15563633,7
654696,3910778,35.33086026,25.70369646,86.45
624705,3910779,35.33506871,25.37381216,8
595645.59,3910781.61,35.33830281,25.0541167,11
551641.6,3910787,35.3416038,24.56992978,4
624219,3910795,35.33527358,25.36846832,10.5
528796.68,3910805.53,35.34269468,24.31853735,0.5
595664.78,3910852.37,35.3389389,25.05433612,2
563291.92,3910871.35,35.34169195,24.69813508,4.5
551629,3910873,35.34237987,24.56979658,4.5
538275,3910895,35.34318157,24.42284571,8
624616,3910895,35.33612549,25.3728508,13
603285.358,3910899.168,35.33860043,25.13818494,2.5
538495,3910902,35.34323619,24.42526704,4
624672.63,3910920.57,35.33634891,25.37347767,12.5
577989,3910929,35.34116959,24.85986026,177.4
538442,3910930,35.34349071,24.42468512,5.5
565189,3910941,35.34219757,24.71901566,40.3
624708,3910952,35.33662781,25.37387156,11
624072,3910967,35.33684234,25.36687734,10.5
624822.58,3910975.61,35.33682631,25.37513563,0.5
558161,3911003,35.34319183,24.64168442,18.5
538921,3911022,35.34430161,24.42996069,30
552263,3911025,35.34371729,24.57678295,12.5
551719,3911075,35.34419653,24.57079976,4
604944.886,3911077.986,35.3400392,25.15646599,13
624611,3911090,35.33788391,25.37282553,8
605313.6,3911090.6,35.34011404,25.16052426,23
624656.564,3911098.9,35.33795844,25.37332813,7
573652,3911101,35.34305037,24.81215407,105
603030.7,3911103.1,35.34046526,25.13540891,2
576632,3911118,35.34297889,24.84494648,166.7
603062.2,3911144.4,35.34083433,25.13576069,2
544662,3911156,35.34526861,24.49314542,1.6
544662,3911156,35.34526861,24.49314542,12
605125.671,3911175.989,35.34090366,25.15846763,4
541402,3911184,35.34566211,24.45727142,31
543437,3911233,35.34601713,24.47966876,52
541635,3911252,35.34626551,24.45983901,66
542638,3911254,35.34624105,24.470877,67.4
542638,3911254,35.34624105,24.470877,40
556690,3911259,35.34558486,24.6255151,4.5
542451,3911273,35.34642037,24.46882008,72
594987.46,3911276.85,35.34283052,25.04693335,6
654161,3911280,35.33546755,25.69790701,5.5
529280.67,3911307.48,35.34720649,24.32388151,0.4
538727.07,3911328.43,35.34707215,24.42784113,2.3
553847.15,3911367.2,35.34671827,24.59423802,2
558071,3911370,35.34650608,24.64072017,68
605076.326,3911383.624,35.3427807,25.15795143,4
658932,3911401,35.33580954,25.75040545,15
576126,3911418,35.34572246,24.83940664,137.5
594494.23,3911438.34,35.3443333,25.04152505,7
537543,3911441,35.34813257,24.41481557,21
529800.75,3911442.34,35.34840702,24.32961003,3
594465.49,3911460.05,35.34453175,25.04121133,30
575225,3911465,35.34621465,24.82949637,143.2
590943.24,3911496.57,35.34518863,25.00245914,8
592472,3911497,35.34505183,25.01928069,3
574286,3911517,35.34675395,24.81916826,128.1
656069,3911540,35.33751427,25.71894245,6.4
594725,3911549,35.34530904,25.04407708,35
535240,3911560,35.34928988,24.38947569,187
594507,3911587,35.34567232,25.04168277,60
573244,3911620,35.34775976,24.80771113,88.1
544670.05,3911621.9,35.34946907,24.49325954,16.6
547933,3911626,35.34935417,24.52916927,4
545479,3911633,35.3495325,24.50216286,69
548036,3911642,35.34949347,24.53030375,4.5
560021,3911653,35.34894205,24.66219986,60.6
593786,3911653,35.34633545,25.03375693,50
545711,3911703,35.35015302,24.50472001,65
594512,3911711.4,35.34679336,25.04175218,55
561741.621,3911739.638,35.34961798,24.68114157,4
535509,3911752,35.3510115,24.39244451,166
535509,3911752,35.3510115,24.39244451,4.5
542440,3911768,35.35088405,24.46872481,72
569537,3911793,35.34958524,24.76693251,2
542002,3911797,35.35116413,24.4639059,6
568582,3911817,35.34986785,24.75642502,6
594437,3911841,35.34796887,25.04094191,65
568509.1,3911855,35.35021548,24.75562596,3
568470,3911884,35.35047964,24.75519811,4
546464,3911930,35.35216489,24.51301996,64
542664.9,3911940.7,35.35243159,24.47120899,90
545551,3911947,35.3523604,24.50297279,75
574651,3911961,35.35072975,24.82322539,80
568400.103,3911980.257,35.35135231,24.75443697,5
571292,3911986,35.35120126,24.78626256,86
568366,3911987,35.35141544,24.75406224,3
575447,3912102,35.35194102,24.83199816,110
558348.858,3912113.831,35.35319646,24.6438311,55
592710,3912118,35.35062831,25.02196999,0.5
591197.25,3912131.73,35.3508917,25.00532506,4
568201,3912133,35.35274311,24.75225862,9
545096,3912173.5,35.35442338,24.49797776,36
571024,3912192,35.35307771,24.78333118,27
592968.57,3912209.87,35.35143247,25.02482578,50
553003,3912212,35.35438066,24.58500331,0.5
593051.91,3912247.8,35.35176665,25.02574719,50
560211,3912257,35.35437641,24.66433538,40
568041.033,3912303.89,35.35429482,24.75051241,8.5
544090,3912335,35.35592466,24.48691452,140
593432.35,3912342.03,35.35258057,25.02994441,10
562698,3912354,35.35509745,24.69171365,6
541684,3912362,35.35627188,24.46043505,130
541775,3912372.9,35.35636635,24.46143717,97
571273,3912373,35.35469182,24.78608727,85
573662,3912381,35.3545901,24.81237964,155
553778,3912385,35.35589891,24.59354418,3
571372,3912386,35.35480194,24.78717794,80.8
593113.72,3912397.26,35.35310832,25.02644441,30
570621,3912408,35.35505384,24.77891481,93.7
594430.08,3912426.1,35.35324444,25.04093344,7
593643.68,3912483.19,35.35383335,25.03228615,2
538960,3912490,35.3575365,24.4304601,60.3
554742,3912493,35.35682011,24.60416115,78
593096.9,3912510.16,35.35412774,25.02627219,1
550945,3912520,35.35726522,24.56237264,5
563391,3912524,35.35658631,24.69935375,6
518190.3184,3912535.162,35.35854169,24.20185679,132
547012.199,3912541.782,35.35765527,24.51908851,13
560929,3912559,35.35705563,24.67225995,3
593855.68,3912583.38,35.35471665,25.03463061,1
562110,3912592,35.35728017,24.68526046,5
594407.79,3912618.26,35.35497895,25.04071038,50
543337,3912630,35.35861765,24.47864258,55
594211,3912637,35.35516652,25.03854695,4.5
546297,3912645,35.35861949,24.51122265,36
547627,3912650,35.35860177,24.52586153,20
517612.32,3912659.889,35.35967679,24.19549757,163
538284,3912665,35.35914068,24.42302796,82
515476.73,3912666.809,35.35977492,24.17199126,163.7
558742,3912684,35.35831415,24.64819889,10
546449,3912721,35.35929766,24.51289997,42
547633,3912731,35.35933182,24.5259323,9
547596.01,3912733.9,35.35935974,24.52552534,8
590439.08,3912745.21,35.35649165,24.99704999,10
546744,3912755,35.3595904,24.51614885,30
551796,3912763,35.35941227,24.57175435,2
559323.85,3912775.3,35.35910282,24.65460946,80
548734.678,3912802.576,35.35992381,24.53806224,7
546285,3912805,35.36006269,24.51109966,40
547293,3912812,35.36007838,24.52219478,17
551146,3912813,35.35989673,24.56460327,35
551146,3912813,35.35989673,24.56460327,3
457772.3,3912815.5,35.36035056,23.53683308,20.5
568951,3912816,35.35884945,24.76057022,74
562084.03,3912860.864,35.35970593,24.68499511,6
537893,3912866,35.36096801,24.4187337,55
551555,3912892,35.36058791,24.56910995,45.8
548423,3912893,35.36075434,24.53463709,80
547694.67,3912909.98,35.36094263,24.52662155,6
547291.128,3912911.591,35.36097643,24.52217996,10
546758.6,3912914.3,35.36102604,24.51631869,17
547413,3912915,35.36100137,24.52352157,6.5
547348.67,3912926.56,35.36110866,24.52281418,4
551767,3912938,35.36099166,24.57144628,15
592460,3912946,35.35811634,25.01931277,45
593857.31,3912949.59,35.35801803,25.03469067,60
547477.477,3912979.405,35.361579,24.52423501,7
457675,3912993,35.36194689,23.53575296,30
547973,3912994,35.36168681,24.52969001,51
547755,3913012,35.3618596,24.52729157,7.7
562237,3913019,35.36112217,24.68669081,10
546336.42,3913028.15,35.36207233,24.51167832,20
551175,3913036,35.3619059,24.56493647,6
593352.38,3913040.8,35.35888778,25.02914432,3
522761,3913043,35.36302627,24.25217965,8
592157,3913070,35.35926234,25.01599223,2
546597,3913075,35.36248258,24.51454919,21
590375.62,3913081.34,35.35952779,24.99638885,1
547512,3913084,35.36252043,24.5246211,15
